filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
country.00090.au,0.37119007110595703,0.14735452830791473,1927.440445207883,1972.1304879086315,3883.326518055824,0.0990303913506192,-91.68522644042969,115.86115264892578,-30.200950622558594,52.27314758300781,-5.0251641273498535,16.953514099121094,-15.656586647033691,13.539406776428223,-12.762941360473633,15.969124794006348,-11.969895362854004,11.058927536010742,-9.962003707885742,2.095536470413208,-7.827020645141602,5.033725738525391,-7.303043365478516,3.0504674911499023,-4.442383766174316,-2.2333905696868896,country
country.00091.au,0.3533473312854767,0.0894317775964737,1563.418330350697,1779.2175687733927,3233.9637779968075,0.06475622218459752,-193.78868103027344,125.56073760986328,-20.924123764038086,46.3380012512207,-2.685431718826294,12.833369255065918,-6.601934432983398,10.727055549621582,-10.907483100891113,6.1092729568481445,-9.442731857299805,5.163946151733398,-3.6584975719451904,0.3212966322898865,-8.018199920654297,0.39792200922966003,-6.523459434509277,1.1838377714157104,0.7200210690498352,-5.210151195526123,country
country.00092.au,0.3705238103866577,0.17646493017673492,2334.8728690400694,2212.4728152369603,4838.912406425358,0.12121959957914087,-50.776329040527344,96.71717071533203,-24.326112747192383,66.07612609863281,-14.680636405944824,24.391263961791992,-21.017484664916992,12.469586372375488,-18.131816864013672,13.267165184020996,-12.802163124084473,9.79845142364502,-11.344080924987793,4.923646926879883,-7.8461761474609375,5.739019870758057,-10.303220748901367,3.7310996055603027,-3.238227605819702,0.381931871175766,country
country.00093.au,0.25082582235336304,0.09254993498325348,1537.7642289011035,1716.1980065914727,3055.1981923011804,0.068123926688274,-213.60235595703125,117.21269989013672,-21.871768951416016,45.65765380859375,-10.274457931518555,5.0603156089782715,-11.910964965820312,5.5678558349609375,-17.804630279541016,0.18699952960014343,-14.165857315063477,-1.1532572507858276,-10.306384086608887,-4.047060966491699,-6.634065628051758,-5.417384624481201,-9.716231346130371,-3.202913999557495,-4.448394775390625,-9.15206241607666,country
country.00094.au,0.3667725920677185,0.20664183795452118,1474.9273965783307,1745.8524865844113,3108.406203892947,0.06299281636996903,-104.37175750732422,136.39382934570312,-20.94023895263672,52.86117172241211,2.0258891582489014,20.427709579467773,-11.619366645812988,17.663803100585938,-15.735387802124023,11.049824714660645,-11.320435523986816,3.6714112758636475,-6.496493816375732,0.03771146014332771,-2.041167974472046,2.193798780441284,-7.112239837646484,1.8450243473052979,1.6776916980743408,-1.4936904907226562,country
country.00095.au,0.3286711573600769,0.1753358095884323,1555.9530441691845,1761.5697040540892,3218.1472069707816,0.0672293742743808,-124.83956909179688,127.38223266601562,-23.38180923461914,47.3604621887207,0.5631107091903687,15.991252899169922,-9.954187393188477,16.18013572692871,-16.72954750061035,6.785199165344238,-8.187068939208984,3.2049851417541504,-1.5920391082763672,-2.1546216011047363,-3.5263736248016357,2.207130193710327,-1.4075698852539062,-1.68927800655365,-1.026139497756958,-2.6274633407592773,country
country.00096.au,0.32571616768836975,0.21798330545425415,1754.136013678211,1861.9987406267715,3504.895473043247,0.09739925986842106,-69.88548278808594,124.21145629882812,-32.470191955566406,47.694705963134766,1.3983787298202515,22.617671966552734,-8.754297256469727,21.443510055541992,-15.665969848632812,15.743200302124023,-12.427223205566406,9.581969261169434,-9.056124687194824,2.8903322219848633,-3.1964304447174072,5.830155372619629,-5.616021633148193,4.165293216705322,0.12036057561635971,-1.7134392261505127,country
country.00097.au,0.34799957275390625,0.15299171209335327,1560.879681193182,1782.7974964815671,3175.26413294553,0.06718742441466719,-148.44178771972656,126.85914611816406,-19.540855407714844,52.850608825683594,8.579708099365234,17.891019821166992,-8.081844329833984,17.78145980834961,-15.505311965942383,13.504546165466309,-10.957894325256348,9.476343154907227,-1.9246050119400024,1.8717726469039917,-2.6637003421783447,3.380279541015625,-3.519101142883301,2.1003568172454834,2.088249921798706,-0.10796240717172623,country
country.00098.au,0.27091026306152344,0.17611368000507355,1425.2635086415025,1690.6857069627008,2980.9403079951144,0.0617449025251548,-139.62306213378906,128.7935333251953,-20.249359130859375,49.4436149597168,-2.160360336303711,16.98802375793457,-8.35529613494873,9.8182954788208,-20.150693893432617,2.501784324645996,-11.247767448425293,3.7660369873046875,-6.424687385559082,-3.351419687271118,-2.895395278930664,1.9763131141662598,-4.1829423904418945,1.383352518081665,2.440202474594116,-3.6237287521362305,country
country.00099.au,0.3810102343559265,0.22073805332183838,2157.2057764192828,2160.088659089048,4477.88958948094,0.1082567150009675,-42.16572189331055,106.2783203125,-24.220882415771484,44.67146682739258,-12.335060119628906,20.518545150756836,-16.044445037841797,18.488561630249023,-18.781009674072266,15.510899543762207,-15.464725494384766,8.930742263793945,-9.987847328186035,6.924535751342773,-8.796884536743164,4.571828365325928,-9.043403625488281,1.0606869459152222,-6.4489336013793945,-0.9913763999938965,country
disco.00000.au,0.4458671510219574,0.14226125180721283,2297.0855296754116,2566.041549076115,4888.128775487374,0.09633501838235294,-111.17790985107422,94.03520202636719,12.515315055847168,16.740259170532227,8.18167781829834,15.667252540588379,-1.3758587837219238,7.039429664611816,0.9736095666885376,-1.4805395603179932,-3.069302797317505,-5.0681891441345215,-3.68412709236145,0.23450809717178345,-2.0857088565826416,-1.8237210512161255,-5.340756893157959,1.2517448663711548,-5.591701030731201,-3.628164052963257,disco
disco.00001.au,0.4118673801422119,0.177040696144104,3290.492128011359,2766.2269939321727,6514.877272095105,0.18854685685952013,-28.93470573425293,51.97178649902344,-7.610494613647461,21.60556411743164,8.1283597946167,18.120981216430664,6.875497341156006,6.584002494812012,0.7281345725059509,11.147645950317383,-1.8413448333740234,1.6686252355575562,-2.6266403198242188,-1.3988686800003052,-3.620311737060547,0.19592611491680145,-0.5023109316825867,2.4920969009399414,-3.476496458053589,-0.12979739904403687,disco
disco.00002.au,0.41189539432525635,0.16131842136383057,3591.733832432975,3398.2514759074643,8074.159509995405,0.1533482790731424,-53.18524932861328,57.178466796875,21.168882369995117,11.324464797973633,18.122360229492188,1.6665678024291992,0.3438161313533783,2.3195998668670654,-5.109740734100342,2.749939203262329,3.152878999710083,-5.519138813018799,-3.1672284603118896,-0.5232682824134827,-2.6500191688537598,-1.9904131889343262,-1.2388086318969727,-3.3710386753082275,-3.730813503265381,-1.4404518604278564,disco
disco.00003.au,0.49482712149620056,0.19658778607845306,3048.569042408998,2722.6250367403604,6212.837431822029,0.14965177837171054,-44.23429489135742,52.21940231323242,3.3025825023651123,43.80800247192383,12.616857528686523,24.422096252441406,4.970883846282959,15.334077835083008,2.0627646446228027,10.375375747680664,-1.5161042213439941,8.840579986572266,0.424858957529068,4.6974358558654785,-1.7848297357559204,2.9537394046783447,-2.019472599029541,-3.388282537460327,-4.194431781768799,-0.4216860234737396,disco
disco.00004.au,0.382143497467041,0.11456060409545898,3328.83080875996,3111.82129331732,7196.373151182759,0.16905150989260836,-83.58350372314453,64.47946166992188,5.655917644500732,2.701164722442627,0.7903158664703369,6.170802116394043,1.8922690153121948,1.9798595905303955,-1.816444754600525,1.857466459274292,2.459876298904419,-0.2279338538646698,2.955510139465332,-3.3824586868286133,-0.879645586013794,0.044985461980104446,-1.5710959434509277,0.5579812526702881,0.3023728132247925,-2.7803587913513184,disco
disco.00005.au,0.44927671551704407,0.20725701749324799,2722.0804866095004,2569.2334476510578,5469.600259408862,0.14455203596652477,-24.691768646240234,73.74320220947266,-11.558470726013184,28.394289016723633,6.2409563064575195,2.4656219482421875,8.634088516235352,12.309107780456543,-4.102859020233154,13.385866165161133,1.9154304265975952,-0.9733684659004211,0.6083648204803467,2.3642091751098633,-3.7914464473724365,-0.9334681034088135,-0.8856284022331238,-3.499582290649414,-0.970603346824646,0.11684977263212204,disco
disco.00006.au,0.4739876985549927,0.19194462895393372,2848.2245212084563,2490.649615391577,5506.550035978618,0.16366529907604488,-14.574394226074219,65.21034240722656,-19.872638702392578,31.508329391479492,-4.826449394226074,11.862319946289062,9.994608879089355,5.957391262054443,-3.8033692836761475,9.377888679504395,-4.387916088104248,3.339540958404541,-4.444170951843262,-1.267117977142334,-0.8362672328948975,-2.2020668983459473,-4.7423996925354,-2.6242146492004395,-7.469330310821533,0.2292221635580063,disco
disco.00007.au,0.43156641721725464,0.15960243344306946,3099.184146958609,2728.313581500485,6098.354790749565,0.1402841101489938,-53.4480094909668,56.161033630371094,-6.320987224578857,31.619056701660156,4.653374671936035,16.347414016723633,4.119816780090332,1.8823281526565552,-0.38823869824409485,2.495932102203369,-0.5415108799934387,0.9562786221504211,0.49564817547798157,-0.16682083904743195,-1.8157801628112793,-2.532487630844116,0.816048264503479,-0.3422203063964844,0.5600922107696533,2.785067319869995,disco
disco.00008.au,0.45534130930900574,0.1906038224697113,2802.5414181854167,2424.96101766997,5449.683713174826,0.16440792497097523,-32.4671745300293,65.0010757446289,-26.697555541992188,30.282535552978516,5.743128776550293,11.739748001098633,-2.158412456512451,10.449981689453125,-2.361820936203003,5.323515892028809,-3.8081305027008057,-0.8611962199211121,-0.1878253072500229,3.4654242992401123,-3.0110604763031006,0.43562254309654236,-0.9314215183258057,1.1783150434494019,0.006235317327082157,2.858708143234253,disco
disco.00009.au,0.44215425848960876,0.1189480796456337,3016.6305721665353,2623.3927918022673,5954.647326395608,0.17065354102167182,-68.97056579589844,63.13103485107422,-15.85486125946045,28.0021915435791,8.183475494384766,7.321165084838867,-4.936118125915527,9.494792938232422,-0.9736146926879883,-1.603598713874817,-6.190129280090332,-3.936753273010254,-1.1710128784179688,-6.543671131134033,-6.177692890167236,-5.045212745666504,-4.406833648681641,-5.3750810623168945,-1.6540104150772095,-0.8894558548927307,disco
disco.00010.au,0.4375571310520172,0.2328503429889679,2877.6468554880557,2624.146129924466,5866.05619542739,0.15032410990712075,-6.7841386795043945,61.1263313293457,-16.656654357910156,27.431991577148438,7.72236442565918,16.008893966674805,4.634706497192383,11.44950008392334,0.33629199862480164,9.832176208496094,3.185621738433838,5.025588035583496,-1.862208366394043,1.4820430278778076,0.9412412643432617,-0.43822506070137024,-0.73170006275177,4.444671154022217,-1.844805121421814,-0.602867603302002,disco
disco.00011.au,0.3736673891544342,0.1888572871685028,3132.8492391926916,3007.9676708741654,6864.0001609967585,0.13097653226586686,-41.32794952392578,62.79434585571289,7.325326919555664,12.125494003295898,6.3566365242004395,9.265047073364258,3.093090534210205,13.867353439331055,0.16360408067703247,8.06710147857666,-2.6970012187957764,-7.219517230987549,-3.245378255844116,-1.9231241941452026,0.5200374126434326,-3.1877124309539795,-5.54701566696167,-9.16651725769043,-10.670771598815918,-5.972923278808594,disco
disco.00012.au,0.42879608273506165,0.17580029368400574,2739.075570318749,2613.798191544122,5710.898800309597,0.13174939229392416,-57.66926956176758,68.38035583496094,-15.251751899719238,23.414113998413086,14.855438232421875,13.172660827636719,2.1979191303253174,12.811308860778809,0.06121471896767616,12.777957916259766,0.03940572962164879,3.369821310043335,0.815110445022583,1.0514909029006958,0.5454102754592896,2.9783315658569336,2.9126882553100586,4.0227370262146,0.5252391695976257,1.9603630304336548,disco
disco.00013.au,0.4213252365589142,0.17078040540218353,3391.832116998445,3108.97168394989,7204.406435939919,0.15957688842395512,-40.07042694091797,56.209110260009766,23.67975425720215,31.92544937133789,2.4516677856445312,2.5737195014953613,-2.4787797927856445,3.0920588970184326,1.8828635215759277,3.350966215133667,0.00014276179717853665,-1.520964503288269,-2.4554948806762695,-5.073821067810059,-3.6762688159942627,-7.849821090698242,-3.038609027862549,-2.783916711807251,-7.496366024017334,-3.6325721740722656,disco
disco.00014.au,0.43621334433555603,0.1737232655286789,3087.4839714263608,2812.6634815434513,6530.043847051567,0.156306688999613,-23.927663803100586,61.22075653076172,-0.9586994051933289,25.331010818481445,0.39423462748527527,6.030254364013672,2.489081621170044,6.189191818237305,-0.32926687598228455,9.69687557220459,-5.507835388183594,1.0618181228637695,-2.436964750289917,-0.5666199922561646,-1.5567182302474976,-0.8967288732528687,-6.733776569366455,-3.710993528366089,-4.460508346557617,-0.7739849090576172,disco
disco.00015.au,0.4146434962749481,0.2158627063035965,2361.7359612627865,2806.6080821145583,5438.25878225982,0.09018917497097523,-46.826416015625,103.72579193115234,22.14641571044922,9.23317813873291,2.2635014057159424,-4.791667938232422,4.809457778930664,0.9585230946540833,-9.410541534423828,-1.0655139684677124,-0.8630862236022949,-5.274380207061768,-1.7578693628311157,-3.6494386196136475,-4.312636852264404,-0.08632903546094894,-2.501692771911621,0.5423791408538818,2.518467664718628,-3.544736623764038,disco
disco.00016.au,0.4345684349536896,0.20560874044895172,2522.870261595005,2564.570367987845,5342.909358824739,0.11443506010545666,-36.030982971191406,83.65930938720703,-2.7294113636016846,32.392513275146484,9.196342468261719,4.13421630859375,0.03383898735046387,11.114394187927246,-2.8908205032348633,7.905869007110596,0.6144370436668396,3.6502342224121094,3.751537799835205,4.070797443389893,-3.3186330795288086,0.09888030588626862,-3.843195915222168,-0.5068443417549133,-3.4149014949798584,-0.7712104916572571,disco
disco.00017.au,0.4046986699104309,0.11607085913419724,2564.6775898680144,2670.267567230185,5388.992413500145,0.12076004075561146,-98.15684509277344,92.40119171142578,2.6636738777160645,19.3378963470459,3.5860509872436523,-1.7657073736190796,-1.7049834728240967,-3.171442747116089,-9.092040061950684,-4.0804572105407715,-5.185576438903809,-5.487850189208984,-4.233516216278076,-3.7713584899902344,-1.7159790992736816,-5.584648132324219,-4.687199115753174,-2.7077784538269043,-1.8423919677734375,-3.0930299758911133,disco
disco.00018.au,0.37004274129867554,0.13866780698299408,3043.3808312948668,3001.112961625111,6839.091978279799,0.14359928284636223,-73.15040588378906,71.75239562988281,12.095571517944336,1.3943438529968262,4.529426097869873,10.863226890563965,3.8709230422973633,0.9386609792709351,-5.979771614074707,9.034467697143555,-2.3677687644958496,3.5552124977111816,-0.14263993501663208,3.1092381477355957,-0.0739205926656723,0.36490580439567566,1.0845680236816406,1.5209072828292847,2.304687023162842,1.9287056922912598,disco
disco.00019.au,0.44494396448135376,0.14695052802562714,2117.5507615810966,2143.8992865618725,4198.949609526171,0.10366263847232972,-95.10370635986328,109.3531723022461,-30.161178588867188,16.35865592956543,20.03973388671875,11.96281623840332,3.485529899597168,6.173969268798828,5.2001824378967285,8.620757102966309,0.34259653091430664,0.3836270272731781,0.5362716317176819,-1.8029800653457642,0.9774777293205261,-0.06397868692874908,-3.673452854156494,-2.1387338638305664,-3.6518173217773438,-4.40777587890625,disco
disco.00020.au,0.3427105247974396,0.12461574375629425,2117.828754749687,2114.9873976299077,4351.2236887456465,0.10330171850812693,-103.96162414550781,105.80913543701172,-14.325732231140137,36.738468170166016,-10.34866714477539,16.810850143432617,-6.82280969619751,8.140345573425293,-4.461958885192871,0.9882636666297913,-10.006155014038086,0.3835430443286896,-1.7078524827957153,2.9656317234039307,-0.8947298526763916,-3.0466806888580322,-4.439488887786865,-6.513694763183594,-8.457304954528809,-2.7770845890045166,disco
disco.00021.au,0.4011549949645996,0.11133676767349243,3248.532892531696,3305.018067249885,7422.538450258804,0.1240548054131192,-115.1325454711914,70.42537689208984,31.2427921295166,11.176328659057617,13.064189910888672,3.8674581050872803,1.8087031841278076,4.970710754394531,-1.0388264656066895,3.926027774810791,-1.2926350831985474,-0.6884156465530396,-1.0751352310180664,-0.14145267009735107,-2.1613638401031494,-2.31705904006958,-6.391728401184082,-5.313370704650879,-4.997710704803467,-3.8522284030914307,disco
disco.00022.au,0.4353606104850769,0.13689656555652618,3707.4873124552905,3249.3744817446714,7806.927792575706,0.17289993711300308,-71.94239044189453,46.88916015625,21.026214599609375,29.950956344604492,9.497893333435059,2.405278444290161,8.244611740112305,2.5142548084259033,-2.1629693508148193,0.4397124648094177,-0.23318740725517273,-1.5565153360366821,-3.6136648654937744,-3.817497730255127,-5.289668560028076,-2.9235541820526123,-2.9003374576568604,-1.7993289232254028,-0.7156233191490173,-0.9882603883743286,disco
disco.00023.au,0.43526309728622437,0.17820890247821808,3167.808308278293,2934.9943699628348,6730.517634813999,0.15100324412248453,-32.17341232299805,60.033607482910156,3.3775675296783447,18.96906852722168,4.3263349533081055,0.6811349391937256,-2.0263912677764893,1.3316941261291504,-4.646989345550537,3.789341688156128,-6.734154224395752,-4.892331123352051,-2.343729019165039,-1.6774991750717163,-3.4933829307556152,-2.6775057315826416,1.0068875551223755,4.0120391845703125,4.702273845672607,5.85440731048584,disco
disco.00024.au,0.3726048171520233,0.14297516644001007,2625.0950435719697,2709.990168607656,5606.407765485923,0.12025853207236842,-69.59933471679688,83.0595703125,-16.599523544311523,0.11946947127580643,7.415704250335693,0.7696189284324646,1.337007999420166,4.690685749053955,-1.420871376991272,3.3284730911254883,-2.8755643367767334,-8.202937126159668,-5.765528202056885,-0.26638105511665344,-3.210432291030884,-1.8850924968719482,4.043784141540527,3.654379367828369,1.9138741493225098,3.6086924076080322,disco
disco.00025.au,0.3580901622772217,0.10787618905305862,2410.0020284085135,2575.804759862201,5080.302613438467,0.0996603950996517,-124.19867706298828,90.169677734375,-11.31260871887207,10.940361976623535,-1.1521435976028442,-3.75439715385437,-0.8530473709106445,-3.8402538299560547,-3.708951473236084,-0.2670246958732605,-5.823246002197266,-3.430600643157959,-4.625741481781006,-4.559666156768799,-5.487039566040039,-5.199042797088623,-4.60867977142334,-1.8111319541931152,-1.3179175853729248,-1.9561291933059692,disco
disco.00026.au,0.4012705087661743,0.1430158168077469,3042.993183685542,2969.134343573965,6611.985018231182,0.1315751681017802,-68.09458923339844,66.36573028564453,11.869311332702637,21.982038497924805,9.769292831420898,6.696674346923828,1.6115297079086304,3.8194947242736816,0.9587366580963135,4.773913860321045,-4.204498291015625,-0.058831170201301575,-1.2347755432128906,0.07779587060213089,-1.1298577785491943,-2.0621066093444824,2.5659890174865723,1.3888537883758545,2.179492473602295,2.2477424144744873,disco
disco.00027.au,0.4853443205356598,0.11559313535690308,2909.983968323645,2990.754025181939,6351.153262111794,0.10124882086880804,-155.63731384277344,60.56849670410156,23.1668643951416,31.186351776123047,25.054384231567383,16.906993865966797,9.438360214233398,8.449132919311523,5.317451000213623,6.556657314300537,5.762754440307617,3.9231863021850586,7.55971622467041,2.156522035598755,4.427986145019531,4.345290184020996,-0.023135820403695107,0.8937063217163086,-0.49496516585350037,-4.784368515014648,disco
disco.00028.au,0.48300155997276306,0.1725243180990219,3713.3669465628614,3188.443143791837,7726.378279647591,0.1982474784732972,-20.481245040893555,53.708106994628906,5.945927143096924,10.153067588806152,17.057161331176758,9.541378021240234,4.611902713775635,6.3989410400390625,-0.3333010971546173,1.7238894701004028,3.6845264434814453,-0.7746317982673645,-5.887972831726074,2.321911096572876,0.36891213059425354,2.7516133785247803,-0.5318565964698792,-1.2027636766433716,0.24694545567035675,-1.2757893800735474,disco
disco.00029.au,0.3840736448764801,0.14752869307994843,3075.0591499131765,3031.88121491094,6848.758586493808,0.13853393176760836,-59.00656509399414,68.8701171875,-8.457221984863281,3.5900607109069824,5.072521686553955,3.284627914428711,13.525486946105957,-1.369273066520691,1.6712123155593872,3.7126450538635254,-3.7159910202026367,-0.31718870997428894,-2.835763692855835,-8.801012992858887,-4.492696285247803,-6.412871837615967,0.45433881878852844,-2.2726712226867676,2.97929048538208,-0.01886848546564579,disco
disco.00030.au,0.45030638575553894,0.1699541062116623,3168.1112407276755,3047.6442413871246,6935.358062838623,0.1508622774767802,-40.7292366027832,63.94740295410156,4.904890060424805,16.340808868408203,12.100067138671875,9.339080810546875,4.540617942810059,5.189632892608643,-0.5894374251365662,-0.0698520690202713,2.9546144008636475,-1.48216712474823,-1.7598724365234375,-2.266660213470459,-6.125470161437988,-4.72478723526001,-4.742949962615967,-5.763995170593262,-4.029355049133301,-5.362603187561035,disco
disco.00031.au,0.41717562079429626,0.115748330950737,3257.1269647782547,2898.0842097355207,6681.101266961348,0.17381451964009287,-66.56880950927734,58.31061935424805,-8.17902660369873,15.493414878845215,5.575189113616943,7.697162628173828,4.071543216705322,-3.5835301876068115,-1.321885108947754,1.608825922012329,-5.482532978057861,-3.7345495223999023,-3.239858627319336,-1.3290433883666992,-3.4326331615448,-1.1864657402038574,-4.382923126220703,-3.656522035598755,-2.090622663497925,-0.3098474144935608,disco
disco.00032.au,0.3685377240180969,0.1111329048871994,2447.5053955153658,2449.6203958121146,4959.611676573384,0.12327627648510062,-123.20343780517578,86.96167755126953,-22.495187759399414,6.931238651275635,8.458765029907227,12.637701034545898,-0.8590044379234314,-0.832370936870575,-3.2620909214019775,2.6230344772338867,-0.7835581302642822,-0.4259603023529053,-3.829258441925049,-5.653186321258545,-1.8435527086257935,0.12274651974439621,-1.0618996620178223,4.50008487701416,-0.9746713638305664,-5.260677814483643,disco
disco.00033.au,0.3918999433517456,0.15696203708648682,2450.407811824949,2388.143724906623,5024.452951153735,0.12449924717008513,-57.80061340332031,86.53878021240234,-11.77696704864502,38.776798248291016,2.375863790512085,8.829936027526855,-1.2931183576583862,9.917737007141113,-1.6644961833953857,9.836173057556152,3.0134122371673584,7.524685382843018,1.717929482460022,5.662630081176758,-0.7007105946540833,3.449606418609619,0.13334651291370392,-0.9558380246162415,-2.637058973312378,1.6531116962432861,disco
disco.00034.au,0.35765978693962097,0.12288417667150497,3653.396938248415,3234.173423066761,7835.32762084583,0.18083450742550308,-65.79325866699219,52.83180236816406,16.578832626342773,12.546979904174805,5.6043381690979,8.383381843566895,-0.6104741096496582,-0.623784065246582,-4.082042694091797,0.6868590712547302,-7.7874579429626465,-1.8914623260498047,-7.249997615814209,-5.273299217224121,-3.0442163944244385,-4.339183807373047,-2.543757915496826,0.7208260297775269,-0.3096042275428772,2.93662166595459,disco
disco.00035.au,0.40266281366348267,0.15231217443943024,3623.816329767186,3229.6523585773034,7702.895088313903,0.1764282604489164,-51.813499450683594,55.66841506958008,11.39661979675293,7.471484661102295,12.000198364257812,6.259165287017822,4.356969356536865,4.310425758361816,-5.940892219543457,0.5657939910888672,3.59938907623291,-2.3887078762054443,-5.823011875152588,-4.526179313659668,-7.014692306518555,-4.256947994232178,-1.7328706979751587,-2.143815755844116,-2.490335702896118,-1.5405887365341187,disco
disco.00036.au,0.4347911477088928,0.17306745052337646,3348.200998778099,3013.270649856495,7057.757322707043,0.16205155222039475,-23.558338165283203,57.34353256225586,7.011987209320068,16.52512550354004,5.500359058380127,11.859777450561523,1.674933910369873,5.46185827255249,2.7552292346954346,7.339150428771973,1.9634922742843628,1.2612276077270508,-2.3459415435791016,-2.319746255874634,0.1089482232928276,-0.14546096324920654,2.2749881744384766,1.5804362297058105,-1.8456298112869263,-2.442918300628662,disco
disco.00037.au,0.4545819163322449,0.16388438642024994,3637.551798614183,3198.867839116986,7771.0863426373835,0.19009560032894737,-26.56824493408203,52.04786682128906,4.177975177764893,12.859308242797852,16.74013900756836,10.133736610412598,4.475160121917725,6.326910495758057,1.1580265760421753,0.6461884379386902,4.612163066864014,2.1431961059570312,-3.3678746223449707,1.6292799711227417,-1.8801037073135376,-1.0871793031692505,-0.6725210547447205,2.3821048736572266,4.1659979820251465,2.8615505695343018,disco
disco.00038.au,0.3707182705402374,0.1131276935338974,3354.360372705798,2987.3670578864026,7044.907400408765,0.16828847595781735,-77.39574432373047,52.15557098388672,-8.997961044311523,12.85235595703125,8.566089630126953,2.8920135498046875,8.930743217468262,4.0137529373168945,-7.34464168548584,-2.2605180740356445,0.9621685743331909,-1.0486537218093872,-3.7624762058258057,-3.532066583633423,-2.4292211532592773,-4.8809990882873535,-1.8485127687454224,-4.170673847198486,-1.6632474660873413,3.508744955062866,disco
disco.00039.au,0.34097588062286377,0.1243385449051857,2328.7358231032517,2432.2106054815545,4868.278895516883,0.10118608504256967,-107.36451721191406,91.02146911621094,-8.338967323303223,34.284461975097656,-1.9262821674346924,3.796600580215454,10.53145694732666,5.561392307281494,6.944074630737305,4.777405738830566,0.6849834322929382,-3.8546648025512695,-2.5791146755218506,-0.9039820432662964,7.024837970733643,3.783252239227295,3.3438799381256104,5.20635986328125,2.8768694400787354,3.1789965629577637,disco
disco.00040.au,0.420886367559433,0.14515092968940735,2605.1587796194153,2533.4004118731464,5352.617633453464,0.12638850256385448,-78.3511734008789,80.07461547851562,-9.167376518249512,25.477052688598633,-3.3905444145202637,16.80940055847168,7.270706653594971,1.8186620473861694,0.4955742061138153,6.32031774520874,1.4938976764678955,2.163630247116089,0.6581047773361206,-3.382021903991699,-0.9110808372497559,2.9360857009887695,-0.6341332197189331,5.876523971557617,1.896518588066101,-0.613013744354248,disco
disco.00041.au,0.35578653216362,0.17537039518356323,1776.395880167348,2452.7444237649756,3874.7765697561917,0.053842455979102165,-122.06816864013672,116.81796264648438,28.333023071289062,24.72945213317871,10.9462308883667,-1.8944624662399292,-1.4049607515335083,-0.9484211206436157,-3.5381524562835693,-2.6139371395111084,-1.1199347972869873,-4.180541038513184,-2.5521881580352783,-3.766392946243286,-0.2557913064956665,3.237971782684326,-5.764341354370117,0.7164776921272278,0.2736760079860687,-2.279430389404297,disco
disco.00042.au,0.3941138982772827,0.1359810084104538,2403.9325973991713,2395.0072402328256,4901.478694762239,0.12167764669601393,-62.30523681640625,92.05400085449219,-19.720611572265625,17.629362106323242,-3.1775431632995605,5.419749736785889,-4.000616550445557,8.885711669921875,-2.490158796310425,3.1609385013580322,-0.5298751592636108,-1.490691065788269,1.2983328104019165,0.9118191003799438,-1.5740797519683838,-5.345328330993652,-1.3775159120559692,1.931330680847168,0.5238891839981079,-3.3288657665252686,disco
disco.00043.au,0.42033129930496216,0.1736527979373932,2875.5237936989733,2760.7195925587516,6020.16359689435,0.13478414340654024,-62.78811264038086,77.84590148925781,3.535339117050171,26.012876510620117,5.932444095611572,11.292922973632812,11.104592323303223,-1.959661602973938,1.8299740552902222,9.186841011047363,4.068376541137695,0.9767575263977051,5.618281841278076,0.6827657222747803,-0.13502204418182373,2.2042744159698486,-1.858315110206604,-6.8201751708984375,-3.192486047744751,-3.537324905395508,disco
disco.00044.au,0.36704447865486145,0.14895689487457275,2330.434148908128,2437.648116006645,4645.41357648631,0.1095964650251548,-71.24205780029297,97.7214584350586,-18.355274200439453,8.578152656555176,5.202038764953613,-0.9389216899871826,0.46801531314849854,1.6290961503982544,-4.778090953826904,0.06490758061408997,-0.548708975315094,-4.452000141143799,-5.314455986022949,-4.784991264343262,-4.6043243408203125,-5.987756729125977,-2.9043705463409424,-3.4409496784210205,-2.567782163619995,-3.0350146293640137,disco
disco.00045.au,0.4074029326438904,0.13541683554649353,2248.158015948584,2368.7379081176323,4609.87212473394,0.10974196679082818,-81.29733276367188,106.4761962890625,-9.534991264343262,17.970006942749023,3.011077404022217,8.301613807678223,3.8938748836517334,4.249102592468262,-3.739396810531616,-2.078542709350586,-2.2060985565185547,-4.587527751922607,-1.160044550895691,-1.8838691711425781,-0.2266775518655777,-1.0367159843444824,-3.286886692047119,-1.8739798069000244,-0.7098232507705688,-0.5524986386299133,disco
disco.00046.au,0.3763195872306824,0.11299213767051697,2259.6674992467647,2272.8689550436047,4889.178769138206,0.11426008005998452,-125.69445037841797,101.7862777709961,-17.48869514465332,33.677490234375,-15.244757652282715,23.698762893676758,-8.658020973205566,18.546085357666016,-14.059921264648438,19.96295928955078,-15.148181915283203,12.975601196289062,-14.307978630065918,3.033167839050293,-7.098710060119629,1.616405963897705,-3.9054322242736816,5.386057376861572,0.9615917801856995,2.692142963409424,disco
